8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00
7.853981633974482790e-01,2.356194490192344837e+00,3.926990816987240951e+00,5.497787143782137065e+00,0.000000000000000000e+00,1.570796326794896558e+00,3.141592653589793116e+00,4.712388980384689674e+00,7.853981633974482790e-01,2.356194490192344837e+00,3.926990816987240951e+00,5.497787143782137065e+00
