0.000000000000000000e+00,0.000000000000000000e+00
2.002322622155564835e-01,0.000000000000000000e+00
1.614986525384834171e-01,7.800995294343548991e-01
1.706363053976961697e-01,1.700704514339378415e+00
1.548362188537238671e-01,2.676826340604374188e+00
2.062445874055112149e-01,3.477283050862971958e+00
1.463625430450440912e-01,4.308346061612560618e+00
1.548366203284210763e-01,5.464089006353597178e+00
3.527499524951674958e-01,2.820568629292267149e-01
3.167550616655937512e-01,6.826429842249369662e-01
3.025861480187634345e-01,1.200996109929080458e+00
3.399171484292278778e-01,1.655494219159280522e+00
2.989645999839138923e-01,2.113550675961885617e+00
3.042815988678243544e-01,2.613826543597680185e+00
3.223748825505114990e-01,3.124070491389933757e+00
3.739004822017781282e-01,3.610636204450401454e+00
3.049208398683836418e-01,4.000022183963442224e+00
2.940098847664314174e-01,4.528929286614058469e+00
2.786519091920375280e-01,5.021861743551536250e+00
3.097684051250319537e-01,5.574976023405745273e+00
3.328320886767650033e-01,6.064161627445417757e+00
4.703253121965895178e-01,7.661191313004546422e-02
5.007651557686003674e-01,4.711527863237212621e-01
4.685365058576816955e-01,7.645770445388719860e-01
4.356073593358651963e-01,1.114768166569837460e+00
4.715657527641552993e-01,1.543454934986944194e+00
5.141797818515744245e-01,1.840429970879909671e+00
4.471711207216766959e-01,2.095955174195768045e+00
4.574458844118142187e-01,2.426913471091880048e+00
4.473986023315382199e-01,2.767375391630614967e+00
4.568362410857085831e-01,3.154801793463441584e+00
4.966893087205951351e-01,3.501469476672808057e+00
4.830020965486401807e-01,3.921788346969709682e+00
4.392073845761854112e-01,4.228056640742320127e+00
4.490824185585001183e-01,4.575976852149338470e+00
4.426369738758878514e-01,4.908195608026729495e+00
4.249711855050529175e-01,5.245007459426928698e+00
4.507188739099235453e-01,5.647423729962181227e+00
4.743097968764517502e-01,5.998854873993900050e+00
5.942768688366757424e-01,2.609162582156199783e-01
6.763532503482978520e-01,4.862677275147307410e-01
6.287041029545615833e-01,7.090442164457956276e-01
5.878014385517896789e-01,9.803012146865578424e-01
5.543044679010876719e-01,1.295280259508973186e+00
6.405230353324357084e-01,1.524731268723817701e+00
6.628359542047999042e-01,1.742676748240105988e+00
6.459136977413657554e-01,2.004125751028468017e+00
6.025150917679331641e-01,2.233284000566723826e+00
6.148084509338854753e-01,2.475476840713436655e+00
5.894086046004720636e-01,2.744331937132907573e+00
5.872768748572885222e-01,3.018661405859897062e+00
6.147328139223793286e-01,3.285632129765316378e+00
6.552085255817498011e-01,3.528212818952771723e+00
5.957973460174917912e-01,3.769874451938476145e+00
6.239037042413649869e-01,4.077324680191097173e+00
5.885433967187736481e-01,4.320550653957987208e+00
6.011781417664772142e-01,4.585232643050401791e+00
5.923110053704562228e-01,4.860524714824730808e+00
5.907822240320553808e-01,5.134050706771153827e+00
5.640162986058876449e-01,5.389738182433853275e+00
5.954752144917776491e-01,5.680819089161398772e+00
6.168258453401804786e-01,5.944287399800725957e+00
6.040022780058117435e-01,6.226062366368131151e+00
7.225490637117883974e-01,8.665602872326538808e-02
7.664766144378140078e-01,2.821160464368857590e-01
8.345001002502202558e-01,4.782265188393799993e-01
7.890177966403614240e-01,6.862808373684864405e-01
7.372402750604014621e-01,9.036077199590324405e-01
6.948616734956485352e-01,1.156941025062444561e+00
7.470240563007880530e-01,1.347905934536626660e+00
8.119563931148722213e-01,1.535079658958127924e+00
8.098710317673750714e-01,1.748993766656740112e+00
7.908444520962404356e-01,1.962182946247057691e+00
7.668078272532301565e-01,2.195945521644591558e+00
7.796256403434768112e-01,2.380083762306050676e+00
7.442337641989285046e-01,2.597868995477336629e+00
7.377417678983151372e-01,2.822412051715647241e+00
7.417794099131633789e-01,3.030248570305406730e+00
7.595135508971534444e-01,3.241650415642402194e+00
8.029230708489434321e-01,3.441702532107123069e+00
7.886156124426486613e-01,3.655969215136404493e+00
7.337035443541158886e-01,3.848303833245186656e+00
7.615388066269912493e-01,4.078411543230611613e+00
7.408128272252108015e-01,4.327544947102532014e+00
7.482027782544581340e-01,4.545081748294731661e+00
7.319075777140572336e-01,4.781690557214447246e+00
7.295239475247761174e-01,5.037717740806635369e+00
7.514155174620544830e-01,5.255673560895639973e+00
7.116638126754389893e-01,5.449340134510666900e+00
7.419713946759995959e-01,5.676042394786869671e+00
7.628416319824189440e-01,5.900472757084934905e+00
7.486702530457062243e-01,6.125551962192095523e+00
8.955701453624518305e-01,1.203864716743964225e-01
9.300613900699704617e-01,2.970002737350603828e-01
9.772381907623953756e-01,4.930977705865902672e-01
9.297724792647894532e-01,6.889930752290895910e-01
8.879298176822848498e-01,8.900895465492867364e-01
8.450422872980171141e-01,1.080786991336569969e+00
8.967175083952165782e-01,1.244371422029267871e+00
9.338450706475520668e-01,1.411275361613141488e+00
9.450112518030732156e-01,1.630699536314144549e+00
9.391008632784073606e-01,1.856295229234095290e+00
9.122969293150698933e-01,2.072088487394465162e+00
9.401995578736181969e-01,2.238138648818598586e+00
9.229744107459590952e-01,2.431153374996060990e+00
8.900314284195534054e-01,2.618279751429993585e+00
8.918429162713003011e-01,2.805875562928740852e+00
9.028227727232728261e-01,2.984730881029481253e+00
9.053314346973561078e-01,3.160606504584443588e+00
9.358560486403478818e-01,3.340984276733722336e+00
9.456919880571234005e-01,3.540573586346114521e+00
9.316867767465253358e-01,3.726786160689293137e+00
8.823493087361755638e-01,3.906803930464519237e+00
9.234240523935737244e-01,4.082677776116959478e+00
8.706797927935184811e-01,4.262789355902841137e+00
9.000008641976602330e-01,4.470686726102905517e+00
8.833051182975151239e-01,4.659741604544733740e+00
8.587269693816920180e-01,4.869105263289885244e+00
8.783549812873555629e-01,5.072097422223535546e+00
9.247812152556941223e-01,5.241375255103917219e+00
