4.111378623223477802e-01,4.111378623223477802e-01,4.111378623223477802e-01,4.111378623223477802e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,8.410686705679303321e-01,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.230959417340774742e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,1.910633236249018596e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.300523983021863117e+00,2.730454791267445280e+00,2.730454791267445280e+00,2.730454791267445280e+00,2.730454791267445280e+00
7.853981633974482790e-01,2.356194490192344837e+00,3.926990816987241395e+00,5.497787143782137953e+00,3.926990816987241395e-01,1.178097245096172418e+00,1.963495408493620475e+00,2.748893571891068532e+00,3.534291735288517255e+00,4.319689898685965090e+00,5.105088062083413369e+00,5.890486225480861648e+00,0.000000000000000000e+00,7.853981633974482790e-01,1.570796326794896558e+00,2.356194490192344837e+00,3.141592653589793116e+00,3.926990816987240951e+00,4.712388980384689674e+00,5.497787143782137065e+00,3.926990816987241395e-01,1.178097245096172418e+00,1.963495408493620475e+00,2.748893571891068532e+00,3.534291735288517255e+00,4.319689898685965090e+00,5.105088062083413369e+00,5.890486225480861648e+00,0.000000000000000000e+00,7.853981633974482790e-01,1.570796326794896558e+00,2.356194490192344837e+00,3.141592653589793116e+00,3.926990816987240951e+00,4.712388980384689674e+00,5.497787143782137065e+00,3.926990816987241395e-01,1.178097245096172418e+00,1.963495408493620475e+00,2.748893571891068532e+00,3.534291735288517255e+00,4.319689898685965090e+00,5.105088062083413369e+00,5.890486225480861648e+00,7.853981633974482790e-01,2.356194490192344837e+00,3.926990816987241395e+00,5.497787143782137953e+00
