0.000000000000000000e+00,0.000000000000000000e+00
8.701126123902029608e-02,0.000000000000000000e+00
8.507110054227930152e-02,9.014299183643184055e-01
8.990441298554434357e-02,1.765335153190957351e+00
8.686549081209615775e-02,2.638654185163061605e+00
7.589045171991312677e-02,3.644555105684301743e+00
1.069097366280752776e-01,4.468732250165220243e+00
7.665724131493381610e-02,5.261464069380974884e+00
1.593773963608763888e-01,2.928581255858486165e-01
1.677818486358206018e-01,7.246153675526821880e-01
1.603124944308541300e-01,1.192859219533586979e+00
1.718261257777577988e-01,1.630417904356236569e+00
1.605494922489776322e-01,2.106969965664880373e+00
1.644223906311119421e-01,2.603125593896646439e+00
1.517115196974156976e-01,3.110642496294346415e+00
1.517460773546411568e-01,3.621972772978678812e+00
1.652358307344741484e-01,4.107252919667610414e+00
1.870649656334824606e-01,4.592199542551330893e+00
1.580686271110535723e-01,5.025894849263546682e+00
1.492991361531467998e-01,5.546279056218716086e+00
1.582879651123231257e-01,6.028462250004727352e+00
2.262283545025671749e-01,6.227139207916540520e-02
2.426814006848399541e-01,3.913074297591017103e-01
2.506171740182939756e-01,6.825815502991898764e-01
2.362464945171185160e-01,1.003541471983962152e+00
2.434263043054686604e-01,1.322080931017497907e+00
2.523198589575116890e-01,1.612245620728042894e+00
2.341833973298979299e-01,1.943341479526345728e+00
2.283804008007936648e-01,2.334866187717555164e+00
2.546251277883483377e-01,2.639531729899056600e+00
2.252329391266772174e-01,2.924083552098504679e+00
2.239730508852952051e-01,3.304936142883496242e+00
2.300257349876576318e-01,3.653555936108090041e+00
2.389766204030444874e-01,3.966844325287691486e+00
2.408746783343534981e-01,4.296718093084472834e+00
2.627913898321498354e-01,4.625873508382606580e+00
2.348656477858838132e-01,4.954701596223010540e+00
2.248117699477847620e-01,5.310370858542216688e+00
2.273685585347472449e-01,5.659510279387122367e+00
2.349312989545143393e-01,6.007989606095319957e+00
3.038966538337394274e-01,1.560288855346602943e-01
3.277216135029735189e-01,3.860720735569196371e-01
3.259014295968282737e-01,6.102962332104053811e-01
3.112683486799494581e-01,9.011893614474537628e-01
3.146842882671563868e-01,1.162763551427862474e+00
3.285544115526700670e-01,1.393009924500352215e+00
3.361837779899267686e-01,1.607989480557130202e+00
3.103103315665573514e-01,1.835182155244270641e+00
2.928521472578681784e-01,2.124939004844131230e+00
3.091307550025975126e-01,2.392923613654120540e+00
3.364446366207128336e-01,2.628394654553401821e+00
3.122247460162683730e-01,2.870640007328504772e+00
2.914209578741128182e-01,3.118668910406935169e+00
2.984927682667505300e-01,3.399439175490753584e+00
3.069768657076419327e-01,3.664388651967960708e+00
3.208843688592905030e-01,3.901189727445679711e+00
3.154447921964192991e-01,4.129749821585331659e+00
3.158187754614060760e-01,4.381961231562876868e+00
3.480756904581023825e-01,4.590966443917368522e+00
3.152344079470592031e-01,4.823470248430719032e+00
3.024296110639139168e-01,5.084368258845042732e+00
2.963757702736582456e-01,5.358356958415594562e+00
2.981354190734777920e-01,5.658672623646418209e+00
3.089680328346537386e-01,5.915234945873257821e+00
3.054992936409603455e-01,6.182792557698552294e+00
3.783392076857009512e-01,2.301755741972281999e-02
3.896371060597290659e-01,2.201671215782887991e-01
4.088816388271339641e-01,4.195641075788707486e-01
4.060327549184213902e-01,6.053939817206985818e-01
3.758367814479571245e-01,8.027279083914375946e-01
3.838694803470312777e-01,1.039692849197441538e+00
3.994341591177609230e-01,1.233592885245533344e+00
4.102819938250992227e-01,1.422175284537778195e+00
4.175414145880576022e-01,1.611289590319690435e+00
3.993510988063940226e-01,1.789321109021496214e+00
3.717249011046367402e-01,1.972522852612703881e+00
3.673603991487430220e-01,2.182758482811319567e+00
3.846882290009932537e-01,2.405169416911057123e+00
